order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FAP422501402,21/04/2022,789501,25891302,77,22/04/2022,22/04/2022,77
FAP422221603,21/04/2022,789221,25891302,94,22/04/2022,22/04/2022,94
FAP423403403,21/04/2022,789403,25891302,87,23/04/2022,23/04/2022,87
FAP424720602,21/04/2022,789720,25891302,35,24/04/2022,24/04/2022,35
FAP422401302,21/04/2022,789401,25891302,41,22/04/2022,22/04/2022,41
FAP422522302,21/04/2022,789522,25891302,80,22/04/2022,21/04/2022,80
FAP423422302,21/04/2022,789422,25891302,97,23/04/2022,23/04/2022,97
FAP424321503,22/04/2022,789321,25891302,90,24/04/2022,24/04/2022,90
FAP425501603,22/04/2022,789501,25891302,86,25/04/2022,25/04/2022,86
FAP424221602,22/04/2022,789221,25891302,97,24/04/2022,24/04/2022,97
FAP423301601,22/04/2022,789301,25891302,37,23/04/2022,23/04/2022,37
FAP424102402,23/04/2022,789102,25891302,25,24/04/2022,24/04/2022,25
FAP425621503,23/04/2022,789621,25891302,93,25/04/2022,25/04/2022,93
FAP425221601,23/04/2022,789221,25891302,90,25/04/2022,25/04/2022,90
FAP424503602,23/04/2022,789503,25891302,29,24/04/2022,24/04/2022,29
FAP426301302,23/04/2022,789301,25891302,93,26/04/2022,26/04/2022,93
FAP426102502,24/04/2022,789102,25891302,29,26/04/2022,26/04/2022,29
FAP427102402,24/04/2022,789102,25891302,51,27/04/2022,27/04/2022,51
FAP427321503,24/04/2022,789321,25891302,31,27/04/2022,27/04/2022,31
FAP427501602,24/04/2022,789501,25891302,74,27/04/2022,27/04/2022,74
FAP426201302,24/04/2022,789201,25891302,37,26/04/2022,26/04/2022,37
FAP428102302,25/04/2022,789102,25891302,34,28/04/2022,28/04/2022,34
FAP426902302,25/04/2022,789902,25891302,61,26/04/2022,26/04/2022,61
FAP428720302,25/04/2022,789720,25891302,37,28/04/2022,28/04/2022,37
FAP429702303,26/04/2022,789702,25891302,81,29/04/2022,29/04/2022,81
FAP427622603,26/04/2022,789622,25891302,72,27/04/2022,27/04/2022,72
FAP429622603,26/04/2022,789622,25891302,42,29/04/2022,29/04/2022,42
FAP428721302,26/04/2022,789721,25891302,46,28/04/2022,28/04/2022,46
FAP427621302,26/04/2022,789621,25891302,98,27/04/2022,26/04/2022,98
FAP429303302,26/04/2022,789303,25891302,20,29/04/2022,29/04/2022,20
FAP428903502,26/04/2022,789903,25891302,81,28/04/2022,28/04/2022,81
FAP430102603,27/04/2022,789102,25891302,20,30/04/2022,30/04/2022,20
FAP430622501,27/04/2022,789622,25891302,32,30/04/2022,30/04/2022,32
FAP428403302,27/04/2022,789403,25891302,50,28/04/2022,28/04/2022,50
FAP429621602,28/04/2022,789621,25891302,39,29/04/2022,29/04/2022,39
FAP430621502,28/04/2022,789621,25891302,36,30/04/2022,30/04/2022,36
FAP429221602,28/04/2022,789221,25891302,63,29/04/2022,29/04/2022,63
FMY51220503,28/04/2022,789220,25891302,45,01/05/2022,01/05/2022,45
FAP429301603,28/04/2022,789301,25891302,60,29/04/2022,29/04/2022,60
FMY51321302,29/04/2022,789321,25891302,49,01/05/2022,01/05/2022,49
FMY52902601,29/04/2022,789902,25891302,39,02/05/2022,02/05/2022,39
FMY52401503,29/04/2022,789401,25891302,76,02/05/2022,02/05/2022,76
FAP430301503,29/04/2022,789301,25891302,69,30/04/2022,30/04/2022,69
FMY52603601,30/04/2022,789603,25891302,40,02/05/2022,02/05/2022,40
FMY53721302,30/04/2022,789721,25891302,88,03/05/2022,03/05/2022,88
FMY52621602,30/04/2022,789621,25891302,68,02/05/2022,02/05/2022,68
FMY53621603,30/04/2022,789621,25891302,40,03/05/2022,03/05/2022,40
FMY53221302,30/04/2022,789221,25891302,93,03/05/2022,02/05/2022,93
FMY52403603,30/04/2022,789403,25891302,95,02/05/2022,02/05/2022,95
FMY53220501,30/04/2022,789220,25891302,97,03/05/2022,03/05/2022,97
FMY53720603,30/04/2022,789720,25891302,33,03/05/2022,03/05/2022,33
FMY53503302,30/04/2022,789503,25891302,20,03/05/2022,03/05/2022,20
FMY53603502,01/05/2022,789603,25891302,50,03/05/2022,03/05/2022,50
FMY52221302,01/05/2022,789221,25891302,84,02/05/2022,01/05/2022,84
FMY54720501,01/05/2022,789720,25891302,84,04/05/2022,03/05/2022,84
FMY54622302,02/05/2022,789622,25891302,82,04/05/2022,04/05/2022,82
FMY54221302,02/05/2022,789221,25891302,92,04/05/2022,04/05/2022,92
FMY53201603,02/05/2022,789201,25891302,65,03/05/2022,03/05/2022,65
FMY54902602,02/05/2022,789902,25891302,66,04/05/2022,04/05/2022,66
FMY55902603,02/05/2022,789902,25891302,59,05/05/2022,05/05/2022,59
FMY54102603,03/05/2022,789102,25891302,98,04/05/2022,04/05/2022,98
FMY54702602,03/05/2022,789702,25891302,20,04/05/2022,04/05/2022,20
FMY55603603,03/05/2022,789603,25891302,56,05/05/2022,05/05/2022,56
FMY56603602,03/05/2022,789603,25891302,51,06/05/2022,06/05/2022,51
FMY56403601,03/05/2022,789403,25891302,91,06/05/2022,06/05/2022,91
FMY54121503,03/05/2022,789121,25891302,97,04/05/2022,04/05/2022,97
FMY56903603,03/05/2022,789903,25891302,89,06/05/2022,06/05/2022,89
FMY54503603,03/05/2022,789503,25891302,39,04/05/2022,04/05/2022,39
FMY55622302,04/05/2022,789622,25891302,40,05/05/2022,05/05/2022,40
FMY56321401,04/05/2022,789321,25891302,67,06/05/2022,06/05/2022,67
FMY57122302,04/05/2022,789122,25891302,69,07/05/2022,06/05/2022,69
FMY57303403,04/05/2022,789303,25891302,85,07/05/2022,07/05/2022,85
FMY56503503,04/05/2022,789503,25891302,83,06/05/2022,06/05/2022,83
FMY57702601,05/05/2022,789702,25891302,89,07/05/2022,07/05/2022,89
FMY56320302,05/05/2022,789320,25891302,96,06/05/2022,06/05/2022,96
FMY57603302,05/05/2022,789603,25891302,77,07/05/2022,07/05/2022,77
FMY56721302,05/05/2022,789721,25891302,44,06/05/2022,06/05/2022,44
FMY58621603,05/05/2022,789621,25891302,92,08/05/2022,08/05/2022,92
FMY58201302,05/05/2022,789201,25891302,31,08/05/2022,07/05/2022,31
FMY58401503,05/05/2022,789401,25891302,23,08/05/2022,08/05/2022,23
FMY56121302,05/05/2022,789121,25891302,20,06/05/2022,05/05/2022,20
FMY58503602,05/05/2022,789503,25891302,34,08/05/2022,08/05/2022,34
FMY58102501,06/05/2022,789102,25891302,26,08/05/2022,08/05/2022,26
FMY57321501,06/05/2022,789321,25891302,73,07/05/2022,07/05/2022,73
FMY58220302,06/05/2022,789220,25891302,76,08/05/2022,07/05/2022,76
FMY59220502,06/05/2022,789220,25891302,47,09/05/2022,09/05/2022,47
FMY57902302,06/05/2022,789902,25891302,47,07/05/2022,07/05/2022,47
FMY59503601,06/05/2022,789503,25891302,63,09/05/2022,09/05/2022,63
FMY59702503,07/05/2022,789702,25891302,76,09/05/2022,09/05/2022,76
FMY59221402,07/05/2022,789221,25891302,87,09/05/2022,09/05/2022,87
FMY510902603,07/05/2022,789902,25891302,75,10/05/2022,10/05/2022,75
FMY58601302,07/05/2022,789601,25891302,89,08/05/2022,08/05/2022,89
FMY510102302,08/05/2022,789102,25891302,51,10/05/2022,10/05/2022,51
FMY59320501,08/05/2022,789320,25891302,29,09/05/2022,09/05/2022,29
FMY510320503,08/05/2022,789320,25891302,83,10/05/2022,10/05/2022,83
FMY511603302,08/05/2022,789603,25891302,78,11/05/2022,11/05/2022,78
FMY510721302,08/05/2022,789721,25891302,90,10/05/2022,10/05/2022,90
FMY59621302,08/05/2022,789621,25891302,74,09/05/2022,08/05/2022,74
FMY59501403,08/05/2022,789501,25891302,92,09/05/2022,09/05/2022,92
FMY511303603,08/05/2022,789303,25891302,83,11/05/2022,11/05/2022,83
FMY510401503,08/05/2022,789401,25891302,52,10/05/2022,10/05/2022,52
FMY510121503,08/05/2022,789121,25891302,66,10/05/2022,10/05/2022,66
FMY59301401,08/05/2022,789301,25891302,55,09/05/2022,09/05/2022,55
FMY512501602,09/05/2022,789501,25891302,24,12/05/2022,12/05/2022,24
FMY510221302,09/05/2022,789221,25891302,96,10/05/2022,10/05/2022,96
FMY511221602,09/05/2022,789221,25891302,74,11/05/2022,11/05/2022,74
FMY512902601,09/05/2022,789902,25891302,66,12/05/2022,12/05/2022,66
FMY512303503,09/05/2022,789303,25891302,51,12/05/2022,12/05/2022,51
FMY512720302,09/05/2022,789720,25891302,87,12/05/2022,12/05/2022,87
FMY512121502,09/05/2022,789121,25891302,91,12/05/2022,12/05/2022,91
FMY510903302,09/05/2022,789903,25891302,95,10/05/2022,10/05/2022,95
FMY511903502,09/05/2022,789903,25891302,67,11/05/2022,11/05/2022,67
FMY510301602,09/05/2022,789301,25891302,43,10/05/2022,10/05/2022,43
FMY513301303,10/05/2022,789301,25891302,79,13/05/2022,13/05/2022,79
FMY511702603,10/05/2022,789702,25891302,97,11/05/2022,11/05/2022,97
FMY512622403,10/05/2022,789622,25891302,21,12/05/2022,12/05/2022,21
FMY511320302,10/05/2022,789320,25891302,29,11/05/2022,11/05/2022,29
FMY513621402,10/05/2022,789621,25891302,73,13/05/2022,13/05/2022,73
FMY512122502,10/05/2022,789122,25891302,54,12/05/2022,12/05/2022,54
FMY514420302,11/05/2022,789420,25891302,72,14/05/2022,14/05/2022,72
FMY513220302,11/05/2022,789220,25891302,27,13/05/2022,13/05/2022,27
FMY512401501,11/05/2022,789401,25891302,76,12/05/2022,12/05/2022,76
FMY513603403,12/05/2022,789603,25891302,85,13/05/2022,13/05/2022,85
FMY514603601,12/05/2022,789603,25891302,20,14/05/2022,14/05/2022,20
FMY514621501,12/05/2022,789621,25891302,62,14/05/2022,14/05/2022,62
FMY513720302,12/05/2022,789720,25891302,85,13/05/2022,12/05/2022,85
FMY515720603,12/05/2022,789720,25891302,93,15/05/2022,15/05/2022,93
FMY514103602,13/05/2022,789103,25891302,92,14/05/2022,14/05/2022,92
FMY516603603,13/05/2022,789603,25891302,78,16/05/2022,16/05/2022,78
FMY514220503,13/05/2022,789220,25891302,99,14/05/2022,14/05/2022,99
FMY514201501,13/05/2022,789201,25891302,62,14/05/2022,14/05/2022,62
FMY514303603,13/05/2022,789303,25891302,54,14/05/2022,14/05/2022,54
FMY516320603,14/05/2022,789320,25891302,30,16/05/2022,16/05/2022,30
FMY517603302,14/05/2022,789603,25891302,83,17/05/2022,17/05/2022,83
FMY517501302,14/05/2022,789501,25891302,44,17/05/2022,17/05/2022,44
FMY517403602,14/05/2022,789403,25891302,65,17/05/2022,17/05/2022,65
FMY517220302,14/05/2022,789220,25891302,27,17/05/2022,17/05/2022,27
FMY516201302,14/05/2022,789201,25891302,45,16/05/2022,16/05/2022,45
FMY515902302,14/05/2022,789902,25891302,87,15/05/2022,15/05/2022,87
FMY515521302,14/05/2022,789521,25891302,44,15/05/2022,15/05/2022,44
FMY515401603,14/05/2022,789401,25891302,23,15/05/2022,15/05/2022,23
FMY518603302,15/05/2022,789603,25891302,21,18/05/2022,17/05/2022,21
FMY516501302,15/05/2022,789501,25891302,85,16/05/2022,16/05/2022,85
FMY516221503,15/05/2022,789221,25891302,20,16/05/2022,16/05/2022,20
FMY518220302,15/05/2022,789220,25891302,96,18/05/2022,18/05/2022,96
FMY516720602,15/05/2022,789720,25891302,30,16/05/2022,16/05/2022,30
FMY517503302,15/05/2022,789503,25891302,47,17/05/2022,16/05/2022,47
FMY519622503,16/05/2022,789622,25891302,61,19/05/2022,19/05/2022,61
FMY518102302,17/05/2022,789102,25891302,64,18/05/2022,18/05/2022,64
FMY519320302,17/05/2022,789320,25891302,97,19/05/2022,18/05/2022,97
FMY519721501,17/05/2022,789721,25891302,21,19/05/2022,19/05/2022,21
FMY520721302,17/05/2022,789721,25891302,20,20/05/2022,20/05/2022,20
FMY518621302,17/05/2022,789621,25891302,96,18/05/2022,18/05/2022,96
FMY519221302,17/05/2022,789221,25891302,78,19/05/2022,19/05/2022,78
FMY518403302,17/05/2022,789403,25891302,72,18/05/2022,17/05/2022,72
FMY518201302,17/05/2022,789201,25891302,92,18/05/2022,18/05/2022,92
FMY518902303,17/05/2022,789902,25891302,94,18/05/2022,18/05/2022,94
FMY518720502,17/05/2022,789720,25891302,28,18/05/2022,18/05/2022,28
FMY518522302,17/05/2022,789522,25891302,71,18/05/2022,17/05/2022,71
FMY520503602,17/05/2022,789503,25891302,73,20/05/2022,20/05/2022,73
FMY519422302,17/05/2022,789422,25891302,82,19/05/2022,19/05/2022,82
FMY521321302,18/05/2022,789321,25891302,76,21/05/2022,21/05/2022,76
FMY520221603,18/05/2022,789221,25891302,69,20/05/2022,20/05/2022,69
FMY521221503,18/05/2022,789221,25891302,95,21/05/2022,21/05/2022,95
FMY519403302,18/05/2022,789403,25891302,66,19/05/2022,18/05/2022,66
FMY519902501,18/05/2022,789902,25891302,82,19/05/2022,19/05/2022,82
FMY521103501,18/05/2022,789103,25891302,90,21/05/2022,21/05/2022,90
FMY519303501,18/05/2022,789303,25891302,33,19/05/2022,19/05/2022,33
FMY521303602,18/05/2022,789303,25891302,26,21/05/2022,21/05/2022,26
FMY521702403,19/05/2022,789702,25891302,20,21/05/2022,21/05/2022,20
FMY521622602,19/05/2022,789622,25891302,62,21/05/2022,21/05/2022,62
FMY521220303,19/05/2022,789220,25891302,24,21/05/2022,21/05/2022,24
FMY521720602,19/05/2022,789720,25891302,39,21/05/2022,21/05/2022,39
FMY521503401,19/05/2022,789503,25891302,64,21/05/2022,21/05/2022,64
FMY523102503,20/05/2022,789102,25891302,43,23/05/2022,23/05/2022,43
FMY523702502,20/05/2022,789702,25891302,47,23/05/2022,23/05/2022,47
FMY523603602,20/05/2022,789603,25891302,100,23/05/2022,23/05/2022,100
FMY522321302,20/05/2022,789321,25891302,81,22/05/2022,21/05/2022,81
FMY521403603,20/05/2022,789403,25891302,34,21/05/2022,21/05/2022,34
FMY521902503,20/05/2022,789902,25891302,80,21/05/2022,21/05/2022,80
FMY522720302,20/05/2022,789720,25891302,62,22/05/2022,22/05/2022,62
FMY521401602,20/05/2022,789401,25891302,68,21/05/2022,21/05/2022,68
FMY523121302,20/05/2022,789121,25891302,39,23/05/2022,23/05/2022,39
FMY524102302,21/05/2022,789102,25891302,51,24/05/2022,24/05/2022,51
FMY522721501,21/05/2022,789721,25891302,98,22/05/2022,22/05/2022,98
FMY522501601,21/05/2022,789501,25891302,99,22/05/2022,22/05/2022,99
FMY524221603,21/05/2022,789221,25891302,72,24/05/2022,24/05/2022,72
FMY524420603,21/05/2022,789420,25891302,81,24/05/2022,24/05/2022,81
FMY523220601,21/05/2022,789220,25891302,53,23/05/2022,23/05/2022,53
FMY524303401,21/05/2022,789303,25891302,57,24/05/2022,24/05/2022,57
FMY522503503,21/05/2022,789503,25891302,32,22/05/2022,22/05/2022,32
FMY525622503,22/05/2022,789622,25891302,94,25/05/2022,25/05/2022,94
FMY525320302,22/05/2022,789320,25891302,52,25/05/2022,25/05/2022,52
FMY523621502,22/05/2022,789621,25891302,93,23/05/2022,23/05/2022,93
FMY523720401,22/05/2022,789720,25891302,23,23/05/2022,22/05/2022,23
FMY523503501,22/05/2022,789503,25891302,41,23/05/2022,23/05/2022,41
FMY524622502,23/05/2022,789622,25891302,91,24/05/2022,24/05/2022,91
FMY525501601,23/05/2022,789501,25891302,37,25/05/2022,25/05/2022,37
FMY525201603,23/05/2022,789201,25891302,78,25/05/2022,25/05/2022,78
FMY526303501,23/05/2022,789303,25891302,36,26/05/2022,26/05/2022,36
FMY524503302,23/05/2022,789503,25891302,50,24/05/2022,24/05/2022,50
FMY525102401,24/05/2022,789102,25891302,43,25/05/2022,25/05/2022,43
FMY526603302,24/05/2022,789603,25891302,96,26/05/2022,26/05/2022,96
FMY526321302,24/05/2022,789321,25891302,89,26/05/2022,26/05/2022,89
FMY525220602,24/05/2022,789220,25891302,37,25/05/2022,25/05/2022,37
FMY526201602,24/05/2022,789201,25891302,20,26/05/2022,26/05/2022,20
FMY527303501,24/05/2022,789303,25891302,83,27/05/2022,27/05/2022,83
FMY525503603,24/05/2022,789503,25891302,70,25/05/2022,25/05/2022,70
FMY526301302,24/05/2022,789301,25891302,99,26/05/2022,26/05/2022,99
FMY527102603,25/05/2022,789102,25891302,62,27/05/2022,27/05/2022,62
FMY528320602,25/05/2022,789320,25891302,53,28/05/2022,28/05/2022,53
FMY526721503,25/05/2022,789721,25891302,54,26/05/2022,26/05/2022,54
FMY528721302,25/05/2022,789721,25891302,29,28/05/2022,28/05/2022,29
FMY527621602,25/05/2022,789621,25891302,22,27/05/2022,27/05/2022,22
FMY527403502,25/05/2022,789403,25891302,99,27/05/2022,27/05/2022,99
FMY528902503,25/05/2022,789902,25891302,78,28/05/2022,28/05/2022,78
FMY526521302,25/05/2022,789521,25891302,94,26/05/2022,26/05/2022,94
FMY526522302,25/05/2022,789522,25891302,24,26/05/2022,26/05/2022,24
FMY527503503,25/05/2022,789503,25891302,66,27/05/2022,27/05/2022,66
FMY529102302,26/05/2022,789102,25891302,66,29/05/2022,29/05/2022,66
FMY529902501,26/05/2022,789902,25891302,71,29/05/2022,29/05/2022,71
FMY528303401,26/05/2022,789303,25891302,97,28/05/2022,28/05/2022,97
FMY529522601,26/05/2022,789522,25891302,26,29/05/2022,29/05/2022,26
FMY529503502,26/05/2022,789503,25891302,27,29/05/2022,29/05/2022,27
FMY528603503,27/05/2022,789603,25891302,100,28/05/2022,28/05/2022,100
FMY529721603,27/05/2022,789721,25891302,49,29/05/2022,29/05/2022,49
FMY530720302,27/05/2022,789720,25891302,73,30/05/2022,30/05/2022,73
FMY528401302,27/05/2022,789401,25891302,80,28/05/2022,28/05/2022,80
FMY531221302,28/05/2022,789221,25891302,20,31/05/2022,31/05/2022,20
FMY530403501,28/05/2022,789403,25891302,26,30/05/2022,30/05/2022,26
FMY530902501,28/05/2022,789902,25891302,81,30/05/2022,30/05/2022,81
FJUN61622302,29/05/2022,789622,25891302,86,01/06/2022,01/06/2022,86
FJUN61320501,29/05/2022,789320,25891302,32,01/06/2022,01/06/2022,32
FMY531603302,29/05/2022,789603,25891302,85,31/05/2022,31/05/2022,85
FMY531621403,29/05/2022,789621,25891302,78,31/05/2022,31/05/2022,78
FMY531321603,29/05/2022,789321,25891302,97,31/05/2022,31/05/2022,97
FMY530501501,29/05/2022,789501,25891302,62,30/05/2022,30/05/2022,62
FJUN61303503,29/05/2022,789303,25891302,43,01/06/2022,01/06/2022,43
FMY531220501,30/05/2022,789220,25891302,35,31/05/2022,31/05/2022,35
FJUN61220603,30/05/2022,789220,25891302,61,01/06/2022,01/06/2022,61
FJUN62121302,30/05/2022,789121,25891302,51,02/06/2022,02/06/2022,51
FJUN62301601,30/05/2022,789301,25891302,93,02/06/2022,02/06/2022,93
FJUN61721602,31/05/2022,789721,25891302,95,01/06/2022,01/06/2022,95
FJUN61420503,31/05/2022,789420,25891302,72,01/06/2022,01/06/2022,72
FJUN61720603,31/05/2022,789720,25891302,24,01/06/2022,01/06/2022,24
FJUN63401302,31/05/2022,789401,25891302,89,03/06/2022,03/06/2022,89
FJUN61503402,31/05/2022,789503,25891302,41,01/06/2022,01/06/2022,41
FJUN63721602,01/06/2022,789721,25891302,33,03/06/2022,03/06/2022,33
FJUN62621401,01/06/2022,789621,25891302,57,02/06/2022,02/06/2022,57
FJUN63621601,01/06/2022,789621,25891302,79,03/06/2022,03/06/2022,79
FJUN64321602,01/06/2022,789321,25891302,39,04/06/2022,04/06/2022,39
FJUN62403501,01/06/2022,789403,25891302,41,02/06/2022,02/06/2022,41
FJUN64521501,01/06/2022,789521,25891302,68,04/06/2022,03/06/2022,68
FJUN62720503,01/06/2022,789720,25891302,68,02/06/2022,02/06/2022,68
FJUN62401603,01/06/2022,789401,25891302,40,02/06/2022,02/06/2022,40
FJUN62503601,01/06/2022,789503,25891302,90,02/06/2022,02/06/2022,90
FJUN64102402,02/06/2022,789102,25891302,36,04/06/2022,04/06/2022,36
FJUN63603302,02/06/2022,789603,25891302,72,03/06/2022,03/06/2022,72
FJUN65721602,02/06/2022,789721,25891302,59,05/06/2022,05/06/2022,59
FJUN64501401,02/06/2022,789501,25891302,40,04/06/2022,04/06/2022,40
FJUN65403401,02/06/2022,789403,25891302,93,05/06/2022,05/06/2022,93
FJUN63220602,02/06/2022,789220,25891302,45,03/06/2022,03/06/2022,45
FJUN65702502,03/06/2022,789702,25891302,75,05/06/2022,05/06/2022,75
FJUN64320603,03/06/2022,789320,25891302,91,04/06/2022,04/06/2022,91
FJUN64603603,03/06/2022,789603,25891302,45,04/06/2022,04/06/2022,45
FJUN66621601,03/06/2022,789621,25891302,87,06/06/2022,06/06/2022,87
FJUN65321503,03/06/2022,789321,25891302,30,05/06/2022,05/06/2022,30
FJUN64221601,03/06/2022,789221,25891302,47,04/06/2022,04/06/2022,47
FJUN65221302,03/06/2022,789221,25891302,54,05/06/2022,05/06/2022,54
FJUN66902401,03/06/2022,789902,25891302,62,06/06/2022,06/06/2022,62
FJUN64303303,03/06/2022,789303,25891302,50,04/06/2022,04/06/2022,50
FJUN66303401,03/06/2022,789303,25891302,90,06/06/2022,06/06/2022,90
FJUN65401601,03/06/2022,789401,25891302,22,05/06/2022,05/06/2022,22
FJUN64601602,03/06/2022,789601,25891302,28,04/06/2022,04/06/2022,28
FJUN65301602,03/06/2022,789301,25891302,73,05/06/2022,05/06/2022,73
FJUN65603603,04/06/2022,789603,25891302,94,05/06/2022,05/06/2022,94
FJUN66221601,04/06/2022,789221,25891302,67,06/06/2022,06/06/2022,67
FJUN65220502,04/06/2022,789220,25891302,81,05/06/2022,05/06/2022,81
FJUN65201502,04/06/2022,789201,25891302,58,05/06/2022,05/06/2022,58
FJUN67303602,04/06/2022,789303,25891302,70,07/06/2022,07/06/2022,70
FJUN67720302,04/06/2022,789720,25891302,26,07/06/2022,07/06/2022,26
FJUN65601503,04/06/2022,789601,25891302,43,05/06/2022,05/06/2022,43
FJUN66503503,04/06/2022,789503,25891302,82,06/06/2022,06/06/2022,82
FJUN67102302,05/06/2022,789102,25891302,23,07/06/2022,07/06/2022,23
FJUN66622603,05/06/2022,789622,25891302,32,06/06/2022,06/06/2022,32
FJUN68622602,05/06/2022,789622,25891302,94,08/06/2022,08/06/2022,94
FJUN66320601,05/06/2022,789320,25891302,78,06/06/2022,06/06/2022,78
FJUN67320501,05/06/2022,789320,25891302,23,07/06/2022,07/06/2022,23
FJUN66603602,05/06/2022,789603,25891302,44,06/06/2022,06/06/2022,44
FJUN68603302,05/06/2022,789603,25891302,54,08/06/2022,08/06/2022,54
FJUN66321302,05/06/2022,789321,25891302,74,06/06/2022,06/06/2022,74
FJUN67321302,05/06/2022,789321,25891302,37,07/06/2022,06/06/2022,37
FJUN66501503,05/06/2022,789501,25891302,27,06/06/2022,06/06/2022,27
FJUN68403401,05/06/2022,789403,25891302,53,08/06/2022,08/06/2022,53
FJUN67220402,05/06/2022,789220,25891302,77,07/06/2022,07/06/2022,77
FJUN66401302,05/06/2022,789401,25891302,34,06/06/2022,06/06/2022,34
FJUN66301503,05/06/2022,789301,25891302,75,06/06/2022,06/06/2022,75
FJUN67622302,06/06/2022,789622,25891302,99,07/06/2022,07/06/2022,99
